mean_freq,sd_freq,median_freq,q25_freq,q75_freq,iqr_freq,skewness,kurtosis_val,spectral_flatness,tempogram,mode_freq,centroid_freq,peak_freq,mean_fun,min_fun,max_fun,mean_dom,min_dom,max_dom,fund_freq,mod_index,label
0.0997336415720172,911.5928880296,0.8706377413629848,0.7052759776234386,1.364252725179358,0.0006589767475559,573.789443321398,-0.0003724636336947,0.0003474033437669,0.0001518967745283,0.0,1226.6060603522917,158.0,5.744257941842079e-05,1.1299831385258587e-07,0.0001976744383573,0.1518967745283769,-2.431290662521544e-16,1.0,151.19631359328213,12.86159781875896,male
0.0994110276976163,574.6339454372899,1.1913630604218324,1.0174393073268573,1.497922348480766,0.0004804830411539,269.74319148337105,0.0004197665698284,0.004855828359723,0.000154629389019,0.0,1358.1131668921223,93.0,5.047798156738281e-05,1.3920861420047005e-08,8.850304037332535e-05,0.1546293890190806,-2.535531495254643e-16,1.0,128.2035466232905,4.0637879004920405,male
0.48023696880015,531.0028742821606,1.4405404497426484,1.2429477582752195,1.7783011638711104,0.0005353534055958,307.4462318145277,-0.0007576816366518,0.0003480058803688,0.0001728372186464,0.0,1598.7369936828309,232.0,0.0001251942813396,1.0133451782166956e-05,0.000252566576004,0.1728372186464455,-3.001797056266048e-16,1.0,191.8125500758329,7.631049527370788,male
0.1751388139734111,353.8482771049075,0.7187614032928437,0.5756728018271496,1.035117332676985,0.0004594445308498,368.88816670461466,-0.0009123426406919,4.501674993662164e-05,0.0001512742230938,0.0,825.2910704069125,80.0,6.239578500390053e-05,3.82089288905263e-06,0.0002179380506277,0.1512742230938962,-2.7909902288916187e-16,1.0,177.34646923307832,5.2804078168173305,male
0.179826326278827,590.6930343519646,1.4774134198099085,1.0767039883634195,1.9262066969616884,0.0008495027085982,354.9076778243596,-0.0006082552747077,0.0005101593560539,0.0001202866224684,0.0,1558.9358424607124,193.0,1.6402874141931535e-05,3.86280647944659e-07,3.4628327935934065e-05,0.120286622468465,-1.6078002058648982e-16,1.0,260.6971166696711,17.321133462521463,male
0.2215185899448356,543.1981991373358,0.9559240906631132,0.8222257597206248,1.1410052798873072,0.0003187795201666,391.3926009923252,0.0021823201944101,8.01091009634547e-05,0.000161595691419,0.0,1096.4250860513928,132.0,2.955903485417366e-05,7.539838552474976e-06,6.0271494090557096e-05,0.1615956914190154,-2.8475177267247435e-16,1.0,112.89940257437716,6.700390672621202,male
0.3376992971026916,1272.2189168283512,1.0397552941801027,0.854398935960894,1.5900620536469077,0.000735663117686,538.0265814722269,-0.0004721239351726,0.0001774877891875,0.0001621340115536,0.0,1583.2652461986618,163.0,3.742596134543419e-05,7.291632704436779e-06,0.0001229154542088,0.1621340115536668,-2.519877605741145e-16,1.0,264.375800860056,13.314329779202264,male
0.1670855477455854,881.1565720630149,1.5507305169905472,1.1994231238511028,2.4007716086279176,0.0012013484847768,383.6627435930104,-0.0008106958026035,0.0001295164984185,0.0001904257511019,0.0,1869.990648798822,150.0,0.0002000651955604,2.196439541876316e-05,0.0003933633565902,0.1904257511019266,-3.649055247761071e-16,1.0,179.2925219460541,6.1877612836118505,male
0.2038951779403016,647.0267379138726,1.328498255354989,1.113186271596366,1.662549472113494,0.0005493632005171,429.17432500342704,0.000477762683505,0.0001146266513387,0.0001600885098561,0.0,1455.8315360849997,56.0,2.8658317402005197e-05,5.435437429696322e-06,5.006049945950509e-05,0.1600885098561772,-2.7065561549623063e-16,1.0,271.4079191963252,10.207927169659818,male
0.5305470063775105,508.0457948563767,1.532027421346198,1.390918060749825,1.7772515357202514,0.0003863334749704,286.1630310145603,-0.0001873969653557,0.0001961445086635,0.0002048479267782,0.0,1684.4601729374638,80.0,4.2150963097810746e-05,1.0754003189504146e-05,9.73845198750496e-05,0.2048479267782169,-3.544474607429281e-16,1.0,164.58735529872047,10.098354526271114,male
0.4664402589663891,740.4309137447106,1.4192879190004026,1.1415465831776987,1.7783269878392938,0.0006367804046615,384.5672687326648,-0.000452552409546,0.0003378831606823,0.0001536419084856,0.0,1601.4136976409272,63.0,3.562768548727036e-05,9.468636708334088e-07,0.0001393735706806,0.1536419084856476,-3.499447890348685e-16,1.0,264.0944077140096,13.927961773722211,male
1.0158342031428051,843.097734851232,2.056841544212004,1.8348775343663983,2.590395080382877,0.0007555175460164,433.3034365463221,-0.0005644486788922,0.0003569762629922,0.0001920551617249,0.0,2354.3271752146416,127.0,3.644107654690742e-05,8.785097859799862e-06,9.614288061857225e-05,0.1920551617249974,-3.1077415184923187e-16,1.0,299.2540784753796,15.359577883178734,male
0.1260649348557808,410.1950313826693,1.3441265635751616,1.2158127664205198,1.5658855910703908,0.0003500728246498,298.48331937866743,0.0003815541508185,0.0001366785436403,0.0001810419240812,0.0,1462.2666026069571,193.0,3.626951575279236e-05,1.242754515260458e-05,8.60196277499199e-05,0.1810419240812721,-2.81830652613917e-16,1.0,141.2136395975895,12.349034352153703,male
0.2409033220166894,404.2421959197647,1.1550540598669354,0.9740507726127836,1.352839315794701,0.0003787885431819,299.57533537219234,0.001949128401329,8.834255277179182e-05,0.0001799886463424,0.0,1225.9917137908508,75.0,3.477353975176811e-05,4.811609629541635e-06,6.260284036397934e-05,0.1799886463424689,-3.1333685955124657e-16,1.0,155.9153616945916,15.078884012060168,male
0.1085068376531029,1159.2009471716449,1.509334599723784,0.9269882569991164,2.5407161520222257,0.0016137278950231,439.7057268042896,-0.0011962626720378,0.0004913842421956,0.0001746267789068,0.0,1849.368315946396,179.0,3.6169715225696565e-05,1.5890899812802672e-06,9.224919229745864e-05,0.1746267789068771,-3.2658906721070747e-16,1.0,295.55412644030065,33.196688176152044,male
0.2586182505018307,1020.7853298996918,1.6609195185872865,1.337048701825614,2.2919127059586435,0.000954864004133,371.331455085225,-0.0002636787192532,0.0003802526334766,0.0001799274731719,0.0,2011.667987881312,774.0,2.2346442565321924e-05,1.028110273182392e-06,0.0001104134842753,0.179927473171912,-2.5215666105426246e-16,1.0,285.12293402805483,64.10837448738202,male
0.5833318023751722,982.3474429700194,1.2061321798101143,0.9789442695399552,1.5037928998567265,0.0005248486303167,488.90594843345656,-0.0002827539781622,0.0003232695162296,0.0001600968428724,0.0,1519.1424583536718,123.0,1.5165233053267002e-05,9.216435719281436e-07,6.446521729230881e-05,0.1600968428724632,-3.1309814184532876e-16,1.0,224.9054533530389,13.986741570869237,male
0.4434768345172691,886.8962878159105,1.182582443137829,1.017500934362464,1.505818321482873,0.0004883173871204,431.9181339798959,-0.0003111448521615,0.0001700756693026,0.0001750827743585,0.0,1507.3475142067457,35.0,0.0001405595391988,6.52505224570632e-06,0.0002868416011333,0.1750827743585354,-3.384882733559814e-16,1.0,190.8523431192816,8.452147423657836,male
0.4947212942768007,773.3483180981824,1.7061631364526224,1.5053314200013606,2.063736246024523,0.0005584048260231,345.70529674233484,9.754596604929232e-05,0.0004479370545595,0.0002087946768905,0.0,1957.726146804286,27.0,1.545632258057594e-05,3.327620215713978e-06,5.597998946905136e-05,0.2087946768905056,-4.689456131528712e-16,1.0,216.69167367318727,8.860199282366123,male
0.2104290328814775,508.16266133078256,1.6683791453003436,1.5236328413212528,1.8286495248555603,0.0003050166835343,276.50440589946146,0.0026827543691432,0.0003826492174994,0.0001859433763741,0.0,1773.6298460281407,142.0,3.390467166900635e-05,4.140397068113088e-06,7.808627188205719e-05,0.1859433763741296,-2.6149136559652438e-16,1.0,210.0850903937424,5.722524488222658,male
0.1604412412827625,409.18047789284816,0.7953944779918551,0.7121983599748648,0.922660824239817,0.0002104624642649,381.541314194366,0.0033014666436578,0.0011910911416634,0.0001604348116783,0.0,934.2498898584598,42.0,2.932919748127461e-05,1.767998583090957e-08,9.798929840326308e-05,0.1604348116783806,-2.8512480109146727e-16,1.0,167.84874022815274,3.506659327555479,male
0.1370577905122813,928.4791375876384,1.1771886038785169,0.967748272344982,1.5900491538229071,0.0006223008814779,371.6685774932365,-0.0002716746065614,0.0002443766279611,0.0001630526837777,0.0,1515.2792467786614,170.0,4.636456072330475e-05,2.6079451199620964e-06,0.0001039609760046,0.1630526837777341,-3.158184536018947e-16,1.0,264.1824106267834,20.749906937599107,male
0.5353444005668918,801.3263599866237,1.2750935490902493,0.9985081114044,1.7319467911182067,0.0007334386797138,404.0963332357475,-0.0003358792430504,0.00048311118735,0.0001566054995259,0.0,1537.793822698004,207.0,4.32569831609726e-05,4.410780966281891e-06,0.0001075642928481,0.1566054995259538,-3.54181691843325e-16,1.0,178.09934262358368,10.782855452561302,male
0.1745192307692307,1253.43399806223,1.643645654673218,1.353998910602127,2.5557911430873475,0.0012017922324852,310.9146075316356,7.174107767687721e-05,0.0001596831425558,0.0001495814569089,0.0,2176.626060346653,110.0,0.0001941403746604,2.295022271573544e-05,0.0004239600896835,0.1495814569089856,-2.504039117333141e-16,1.0,295.57580111446697,12.836979816832336,male
0.3095170454545455,600.00090869525,1.003118779945848,0.8180428651192735,1.3370907497953737,0.0005190478846761,406.7217187556653,2.950348457482077e-05,6.699093501083553e-05,0.0001547604593871,0.0,1187.5391415639588,259.0,0.0002323867380619,1.103994343429804e-05,0.000515033006668,0.1547604593871506,-3.022739479447719e-16,1.0,171.06634657230242,9.122421036975084,male
0.1802693784306882,490.83615024357925,1.0397375847160228,0.7784572095377145,1.388959338414914,0.0006105021288771,400.0324363216636,-0.0005676740638363,0.0005208732327446,0.0001427195989329,0.0,1153.653282660839,0.0,3.968826681375503e-05,2.4862964637577533e-06,9.450672566890716e-05,0.1427195989329942,-2.1552425582255875e-16,1.0,141.84484007256862,3.907608425039157,male
0.4680921052631579,595.5085805406396,1.2473411754947752,1.058536984246673,1.4804472945115492,0.0004219103102648,483.21803237200805,0.0017076370036044,5.794333628728055e-05,0.0002087477515192,0.0,1412.8418857635763,172.0,0.0001417142599821,2.222751453518868e-05,0.0002820041179656,0.2087477515192393,-3.35817409456449e-16,1.0,237.9518447820482,15.344061738560251,male
0.4538564168428978,576.197536193616,1.06923971301648,0.8990161630569486,1.2534497152530568,0.0003544335521961,433.6090032004969,0.0003810983945527,0.0001119727967306,0.0001592353134681,0.0,1231.8016875768767,150.0,0.000110416047275,1.0572204366326331e-05,0.0003734618723392,0.159235313468195,-3.228036400843072e-16,1.0,220.17055658786984,7.558700082274889,male
0.3061516657993511,292.3078522460034,1.3017251153736948,1.202032687883781,1.4205894129549552,0.0002185567250711,264.06601039464584,0.0025965122727041,5.287785461405292e-05,0.0001762547615606,0.0,1358.9998538913612,12.0,0.0001550408899784,6.344354897737503e-05,0.0003373745083808,0.1762547615606128,-2.699037290022936e-16,1.0,159.21940594019406,14.577047215720777,male
0.3090741423828845,709.044283352764,1.6530179146710782,1.408650999921718,1.969495333163446,0.0005608443332417,332.28906690767826,0.0004787100639425,0.0001526483974885,0.0001457851430595,0.0,1825.030007978938,93.0,0.0001254995912313,6.235824432224035e-06,0.0002480790019035,0.1457851430595098,-2.6060667619419846e-16,1.0,289.1763508405781,4.959726929975667,male
0.1601550553835826,874.0014374074656,1.1947055024661517,0.8995574809145235,2.041195895533785,0.0011416384146192,395.6406986990922,-0.0006486606103203,0.0053303237073123,0.0001124036930829,0.0,1542.7691774450936,142.0,6.238632276654244e-05,6.359859526128275e-09,0.0001672627031803,0.1124036930829279,-1.743740297140093e-16,1.0,326.69978237076054,12.734325032668638,male
0.1082451122684197,900.9800766022224,0.8018616395875215,0.639894967646947,1.1726541185446866,0.0005327591508977,521.7484869658058,-0.0002388698383507,5.910465188208036e-05,0.0001547671362615,0.0,1128.5275950682897,136.0,0.0001240073814988,1.0528257116675376e-05,0.0002995290756225,0.154767136261541,-2.3523672251986337e-16,1.0,167.42697613169454,10.056747997635748,male
0.1354730571562062,1116.982992554337,1.0045514838300538,0.7726175742732518,1.3569762265529492,0.0005843586522796,378.3092681306859,-0.0004717132656774,0.0004212149069644,0.0001649840006167,0.0,1405.843626876588,25.0,2.52828411757946e-05,1.9235730869695542e-06,6.459107249975204e-05,0.1649840006167449,-2.391571405220889e-16,1.0,281.34925865658863,12.575993337345157,male
0.5468715296506647,907.2508556279868,1.198185022245632,0.92084905226205,1.7862358850372484,0.0008653868327751,447.0503630789361,-0.0009604252556758,0.0009862729348242,0.0001468729213557,0.0,1545.0869555616434,155.0,3.419674560427666e-05,1.3461308553814887e-06,0.0001060220077633,0.1468729213557092,-2.353834217254493e-16,1.0,306.66594092373725,14.17417304298874,male
0.3811194634990904,596.3242135670446,1.1405808854183466,0.914621222316758,1.480838140393374,0.0005662169180766,479.2000039802223,0.0007906404421841,0.0001219024416059,0.0001577975398864,0.0,1298.976199509664,38.0,0.0001643467098474,7.339810486882925e-06,0.0004845598340034,0.157797539886459,-2.6871201108972517e-16,1.0,191.8321973376817,16.82006713296822,male
1.2841768437835623,486.7859959857252,2.60752932853144,2.3851002441015043,2.793008184794937,0.0004079079406934,205.324422308248,-0.0005109996492966,0.0073137604631483,0.0001483586315843,0.0,2648.078490633028,176.0,4.9973269924521446e-06,9.227469490724617e-09,1.4173916541039944e-05,0.1483586315843069,-2.4212091565409207e-16,1.0,294.54920891358995,12.48354987936615,male
0.1961397058823529,712.489988115555,1.7022399114683613,1.4882176039826285,2.025556548033802,0.0005373389440511,255.1043101445623,-0.0001051046233013,0.0003555840230546,0.0001464516651062,0.0,1888.6866458774875,100.0,3.0221289023756985e-05,5.912424065172673e-06,0.0001031014621257,0.1464516651062731,-2.098917626962589e-16,1.0,236.52987191255303,12.923608398479312,male
0.513670737513425,205.77609595417997,1.4885990379434642,1.3152187352358908,1.6323137610439635,0.000317095025808,197.48700361720955,5.202701255749043e-05,0.0001904919045045,0.0001205835388161,0.0,1478.5535392865188,156.0,3.256732970476151e-05,4.439839627593756e-06,7.238665223121643e-05,0.1205835388161301,-2.520554629786589e-16,1.0,268.79736581652026,16.783722642195496,male
0.5810331172755883,282.4616280397344,1.2577383413904104,1.143684944861438,1.3549751308020834,0.0002112901859406,238.12807798713976,0.0054686386675345,0.0001307917118538,0.0002006614314357,0.0,1288.3344976803985,14.0,0.0001085121333599,3.942809626460075e-05,0.0002474941313266,0.2006614314357987,-3.4450193650015797e-16,1.0,139.66025455779663,11.59754996989885,male
0.1034871062820289,591.4964523324264,0.8729897767480977,0.6757459784571829,1.208342328057336,0.0005325963496001,396.8210502767173,-0.0005139023406905,0.0001946605043485,0.0001303356121678,0.0,1051.7440787088583,98.0,5.694236606359482e-05,1.988450763747096e-06,0.0001328021585941,0.1303356121678552,-1.9006096663044146e-16,1.0,189.27479741695365,10.35611867730922,male
0.13303968243048,1031.7711578024462,0.773904087441766,0.6134508373924376,2.0283951704145613,0.0014149443330221,539.6844780088676,-0.0011388759070791,0.0008976939134299,0.0001654359037241,0.0,1330.8771874563622,164.0,3.900408372282982e-05,4.661350103560835e-07,0.0001723395138978,0.1654359037241879,-2.6678920433369957e-16,1.0,194.31772791818668,13.684779170845273,male
0.3005974788799451,736.0801377780357,1.1091665082523063,0.9011576476101952,1.4353772065694543,0.0005342195589592,381.8931672208245,0.0008623840062672,0.0008001042297109,0.000164073411708,0.0,1332.8148518686892,435.0,1.788470521569252e-05,2.048474198090844e-08,6.017124280333519e-05,0.1640734117080706,-2.5587143823657396e-16,1.0,179.80971567807583,23.911244505681523,male
0.1205976286478502,948.646372362438,1.6203674984879133,1.376186517581904,2.322195912918609,0.0009460093953367,344.59012028979294,-0.000922493942734,0.0011384873650968,0.0001269257867855,0.0,2052.8351004533856,21.0,0.0001010502576828,3.2398431358160455e-08,0.0003071874380111,0.1269257867855859,-2.856495744282798e-16,1.0,320.3471761662358,18.35580243231527,male
0.4544564851061622,487.4517089384136,0.9487735412625568,0.836195431913541,1.1056108944934144,0.0002694154625798,423.61075969150033,0.0027753341395001,0.0002374015311943,0.0001661676076633,0.0,1069.0549033190507,138.0,8.984818309545516e-05,3.0182828777469695e-07,0.0001846710294485,0.1661676076633764,-2.585074663525725e-16,1.0,126.24297069667044,8.585798126062684,male
0.341221004147475,856.8804320493568,2.133382477454115,1.8057314014320087,2.4846492145019483,0.0006789178130699,277.61450088372123,0.0007154693856505,0.0004900626372545,0.0001412041536016,0.0,2298.287297024878,302.0,3.812806308269501e-05,1.97110534645617e-06,9.223587810993196e-05,0.1412041536016113,-2.1410507664497286e-16,1.0,238.896989303014,19.55530733747094,male
0.1062964354734807,556.2823840144302,1.396079940831099,1.0070075887452246,1.753505318883744,0.0007464977301385,364.1722217010847,0.0024647256206339,9.158386819763108e-05,0.0001734865050373,0.0,1465.5807187034734,21.0,7.550009340047836e-05,2.9459692537784576e-05,0.0001552638113498,0.1734865050373044,-2.98299444468625e-16,1.0,181.57183831158025,6.830044580637616,male
0.151785031381459,368.269692927939,0.6180902016353476,0.4924737172955651,0.854689431951273,0.0003622157146557,406.7648319590003,0.0015181854211289,5.135850005899556e-05,0.0001250842887994,0.0,719.7444763025406,60.0,0.0002491326332092,1.635502465069294e-05,0.0004986218512058,0.1250842887994839,-2.1302803868751703e-16,1.0,127.6028840295584,5.669285626501182,male
0.1748043004085609,967.2976978091988,1.0719500067331982,0.855905264424568,1.5473410541245276,0.0006914357896999,533.3516065814355,-0.000840838225428,0.0004586380382534,0.0001386324818809,0.0,1458.026454898707,119.0,2.910122647881508e-05,1.298426650464535e-07,6.521365046501159e-05,0.1386324818809932,-2.1741202161855391e-16,1.0,142.72126923306374,6.330135574448218,male
0.2947388690339959,765.4179490766578,1.2049378999527909,0.9626015013773628,1.5017186904234852,0.0005391171890461,366.9366769869552,0.0003536559612112,0.0002470869512762,0.0001703930832051,0.0,1427.8565440114294,168.0,8.45537856221199e-05,2.346532652154565e-06,0.0002073909193277,0.1703930832051532,-2.5071864273631197e-16,1.0,203.83828788378895,20.64005425332356,male
0.1197210544963563,708.9804557136749,1.5898629286183852,1.3265505786474323,2.095189352817373,0.0007686387741699,267.8477972009007,-0.0009123313720472,0.0004305211477912,0.000178302498571,0.0,1798.543145000767,61.0,1.0287134908139706e-05,3.334478242322802e-06,2.0544379949569703e-05,0.17830249857107,-3.3637114632790566e-16,1.0,169.20150404284817,6.748189533455916,male
0.1279121214045336,859.646754905356,1.1905218387021597,0.9732497853962851,1.64276733248162,0.0006695175470853,352.5866546292094,-0.0003116593307564,0.0001684969611233,0.0001778418559671,0.0,1481.785870113412,251.0,8.36062803864479e-05,3.561248071491718e-06,0.0003628062009811,0.1778418559671495,-3.0084360074191566e-16,1.0,242.9219546009607,46.13889405708685,male
0.2268826806965773,459.96137413254087,1.202742705468137,1.0389691245241548,1.4154404977182993,0.0003764713731941,295.8725770852268,0.0015894690608386,0.0002861871325876,0.000123452090521,0.0,1306.4693189670656,112.0,2.601196803152561e-05,3.436267143115401e-06,7.235006242990494e-05,0.1234520905210819,-2.3519580067788393e-16,1.0,171.83382020550553,18.020352774548684,male
0.2598557692307692,861.6942336884582,1.351808513118702,1.1309948557964409,1.9793246392227464,0.0008483297834263,369.708264896722,-0.0005433529249683,9.14101183298044e-05,0.0001697912888905,0.0,1680.2383665313653,118.0,0.0001003632247447,9.972009807825088e-06,0.0002390622347593,0.1697912888905436,-3.048792797072518e-16,1.0,335.0187865587171,11.377442946660237,male
0.2368857610447018,464.7254587988053,0.9946363934998737,0.7430767551050476,1.3083547438819974,0.0005652779887769,292.7581393853992,0.0003006590795575,4.43954486399889e-05,0.0001562217225469,0.0,1071.0228053269914,140.0,6.958525627851487e-05,1.04305287823081e-05,0.0001313022226095,0.1562217225469586,-2.432224511216821e-16,1.0,258.3033965307635,23.700101967045093,male
0.2775079719149063,1196.0032800722329,1.8989959720621072,1.4535479879270834,3.213396405997569,0.0017598484180704,352.2917109070789,-0.0006536527437778,0.0002808593562804,0.0001646873349015,0.0,2357.6464905253147,339.0,6.430273503065109e-05,2.928726840764284e-06,0.0003006660342216,0.1646873349015892,-2.664674517317314e-16,1.0,355.8103902213222,46.06105623557645,male
0.3806935807521904,515.6183063170254,1.296417330786206,1.0235129247193429,1.5775840449593983,0.00055407112024,279.062674596578,-0.0004001565958678,0.0001096223859349,0.000151178108852,0.0,1381.2040408413486,17.0,5.4068177938461306e-05,8.555660024285316e-06,0.0001251709461212,0.1511781088520173,-2.831468599190808e-16,1.0,260.8034496273858,21.06153933878713,male
0.3122899714175651,973.5146126888932,1.4750650571082573,1.1803759749299017,2.143014794477699,0.0009626388195477,366.8714595537212,-0.0008573647568217,0.0002777771151158,0.0001522479863966,0.0,1817.3273655733035,219.0,6.202444806694985e-05,2.5261063128709797e-06,0.0002340974062681,0.1522479863966158,-2.429845285269157e-16,1.0,300.7784537503399,35.59632871353716,male
0.1599899197572757,1201.464265682058,1.3543970014371889,0.9241902611020212,2.242585330870611,0.0013183950697685,355.0772842324554,-0.0011435118120998,0.0005293494323268,0.0001233076578014,0.0,1824.4467615355236,88.0,2.544260025024414e-05,3.6500812711892656e-08,7.170509546995162e-05,0.1233076578014773,-2.356536031813777e-16,1.0,328.9664412422663,17.455382458262562,male
0.3417964092256328,790.7208152063729,1.352274728496383,1.0922876145938107,1.8583747255082896,0.0007660871109144,336.7549021700996,0.0001885867607309,0.0002355871838517,0.000165355807234,0.0,1623.5611212661972,237.0,3.989207744598389e-05,4.992952570319176e-06,0.0001121177375316,0.1653558072340068,-2.671204724456717e-16,1.0,257.2018460778416,15.798761138754982,male
0.0985986560781918,796.736008025016,0.911719034207166,0.7223643409627131,1.3402268229145629,0.0006178624819518,481.5610730840058,-0.0007610163605062,9.7010844910983e-05,0.0001720208188865,0.0,1191.439174579716,153.0,0.0001087394952774,1.235981471836567e-05,0.0002363081425428,0.1720208188865667,-2.675449262620965e-16,1.0,176.13785883215232,7.876401803150164,male
0.2398748453032056,754.0749741539048,1.089301198317797,0.9370390504188372,1.310433565552839,0.000373394515134,372.506968643435,-0.0004742484457719,0.0051385420374572,0.000145899499314,0.0,1346.1582006638723,0.0,1.4011024497449398e-05,7.179120984801557e-09,2.740652859210968e-05,0.1458994993140668,-2.481181124041582e-16,1.0,168.25910838527622,5.068774359988824,male
0.4402691582376136,886.2112365360753,2.106652532060856,1.6911333464034828,2.9167510341747658,0.0012256176877712,379.39283570896,-0.0002222890148701,0.0006303320988081,0.0001402283937177,0.0,2338.684425360418,84.0,3.286534547805786e-05,1.2636794708669189e-06,7.34848454594612e-05,0.1402283937177244,-2.556823180785904e-16,1.0,439.1134441086841,12.453229058879932,male
0.5824618382591751,412.2538878891593,1.4784835509947034,1.2800999396042068,1.6691658377398098,0.0003890658981356,292.63881919590506,0.0008411189416077,0.0001378638262394,0.0001876088889651,0.0,1531.7638906301331,113.0,9.237902611494065e-05,1.4125267043709754e-05,0.0002287149429321,0.1876088889651878,-2.9803320966602503e-16,1.0,188.5427306556485,9.557804004513535,male
